0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
0,0,1e-11,
